facility,unit,geo,year,tot_n_hospital_bed
HBEDI_PSY,HAB_P,AL,2001,
HBEDI_PSY,HAB_P,AL0,2001,
HBEDI_PSY,HAB_P,AT,2001,1755.96 
HBEDI_PSY,HAB_P,AT11,2001,
HBEDI_PSY,HAB_P,AT12,2001,2206.07 
HBEDI_PSY,HAB_P,AT13,2001,1252.03 
HBEDI_PSY,HAB_P,AT21,2001,1738.36 
HBEDI_PSY,HAB_P,AT22,2001,1683.63 
HBEDI_PSY,HAB_P,AT31,2001,2284.83 
HBEDI_PSY,HAB_P,AT32,2001,1622.49 
HBEDI_PSY,HAB_P,AT33,2001,1791.48 
HBEDI_PSY,HAB_P,AT34,2001,1129.75 
HBEDI_PSY,HAB_P,BE,2001,396.49 
HBEDI_PSY,HAB_P,BE10,2001,467.24 
HBEDI_PSY,HAB_P,BE21,2001,377.96 
HBEDI_PSY,HAB_P,BE22,2001,359.84 
HBEDI_PSY,HAB_P,BE23,2001,308.09 
HBEDI_PSY,HAB_P,BE24,2001,435.79 
HBEDI_PSY,HAB_P,BE25,2001,342.67 
HBEDI_PSY,HAB_P,BE31,2001,652.42 
HBEDI_PSY,HAB_P,BE32,2001,458.94 
HBEDI_PSY,HAB_P,BE33,2001,434.75 
HBEDI_PSY,HAB_P,BE34,2001,907.56 
HBEDI_PSY,HAB_P,BE35,2001,355.73 
HBEDI_PSY,HAB_P,BG,2001,1427.40 
HBEDI_PSY,HAB_P,BG31,2001,1107.70 
HBEDI_PSY,HAB_P,BG32,2001,1064.54 
HBEDI_PSY,HAB_P,BG33,2001,1147.86 
HBEDI_PSY,HAB_P,BG34,2001,1225.90 
HBEDI_PSY,HAB_P,BG41,2001,2512.04 
HBEDI_PSY,HAB_P,BG42,2001,1643.22 
HBEDI_PSY,HAB_P,CH,2001,886.88 
HBEDI_PSY,HAB_P,CH01,2001,1277.92 
HBEDI_PSY,HAB_P,CH02,2001,883.54 
HBEDI_PSY,HAB_P,CH03,2001,984.10 
HBEDI_PSY,HAB_P,CH04,2001,573.24 
HBEDI_PSY,HAB_P,CH05,2001,777.43 
HBEDI_PSY,HAB_P,CH06,2001,1419.10 
HBEDI_PSY,HAB_P,CH07,2001,1116.03 
HBEDI_PSY,HAB_P,CY,2001,2637.38 
HBEDI_PSY,HAB_P,CY00,2001,2637.38 
HBEDI_PSY,HAB_P,CZ,2001,873.74 
HBEDI_PSY,HAB_P,CZ01,2001,
HBEDI_PSY,HAB_P,CZ02,2001,
HBEDI_PSY,HAB_P,CZ03,2001,
HBEDI_PSY,HAB_P,CZ04,2001,
HBEDI_PSY,HAB_P,CZ05,2001,
HBEDI_PSY,HAB_P,CZ06,2001,
HBEDI_PSY,HAB_P,CZ07,2001,
HBEDI_PSY,HAB_P,CZ08,2001,
HBEDI_PSY,HAB_P,DE,2001,930.57 
HBEDI_PSY,HAB_P,DE1,2001,896.36 
HBEDI_PSY,HAB_P,DE2,2001,1036.99 
HBEDI_PSY,HAB_P,DE3,2001,1413.49 
HBEDI_PSY,HAB_P,DE4,2001,936.04 
HBEDI_PSY,HAB_P,DE5,2001,905.26 
HBEDI_PSY,HAB_P,DE6,2001,1452.22 
HBEDI_PSY,HAB_P,DE7,2001,743.33 
HBEDI_PSY,HAB_P,DE8,2001,745.27 
HBEDI_PSY,HAB_P,DE9,2001,934.60 
HBEDI_PSY,HAB_P,DEA,2001,893.33 
HBEDI_PSY,HAB_P,DEB,2001,834.40 
HBEDI_PSY,HAB_P,DEC,2001,749.71 
HBEDI_PSY,HAB_P,DED,2001,1013.32 
HBEDI_PSY,HAB_P,DEE,2001,1251.45 
HBEDI_PSY,HAB_P,DEF,2001,838.68 
HBEDI_PSY,HAB_P,DEG,2001,955.16 
HBEDI_PSY,HAB_P,DK,2001,1329.39 
HBEDI_PSY,HAB_P,DK01,2001,
HBEDI_PSY,HAB_P,DK02,2001,
HBEDI_PSY,HAB_P,DK03,2001,
HBEDI_PSY,HAB_P,DK04,2001,
HBEDI_PSY,HAB_P,DK05,2001,
HBEDI_PSY,HAB_P,EE,2001,1487.80 
HBEDI_PSY,HAB_P,EE00,2001,1487.80 
HBEDI_PSY,HAB_P,EL,2001,1063.04 
HBEDI_PSY,HAB_P,EL11,2001,4334.53 
HBEDI_PSY,HAB_P,EL12,2001,916.68 
HBEDI_PSY,HAB_P,EL13,2001,903.24 
HBEDI_PSY,HAB_P,EL14,2001,651.78 
HBEDI_PSY,HAB_P,EL21,2001,
HBEDI_PSY,HAB_P,EL22,2001,586.98 
HBEDI_PSY,HAB_P,EL23,2001,
HBEDI_PSY,HAB_P,EL24,2001,
HBEDI_PSY,HAB_P,EL25,2001,1425.67 
HBEDI_PSY,HAB_P,EL30,2001,877.27 
HBEDI_PSY,HAB_P,EL41,2001,
HBEDI_PSY,HAB_P,EL42,2001,371.50 
HBEDI_PSY,HAB_P,EL43,2001,1169.52 
HBEDI_PSY,HAB_P,EL51,2001,4192.04 
HBEDI_PSY,HAB_P,EL52,2001,900.83 
HBEDI_PSY,HAB_P,EL53,2001,880.09 
HBEDI_PSY,HAB_P,EL54,2001,
HBEDI_PSY,HAB_P,EL61,2001,654.12 
HBEDI_PSY,HAB_P,EL62,2001,574.13 
HBEDI_PSY,HAB_P,EL63,2001,
HBEDI_PSY,HAB_P,EL64,2001,
HBEDI_PSY,HAB_P,EL65,2001,1407.95 
HBEDI_PSY,HAB_P,ES,2001,1978.04 
HBEDI_PSY,HAB_P,ES11,2001,2180.61 
HBEDI_PSY,HAB_P,ES12,2001,5114.51 
HBEDI_PSY,HAB_P,ES13,2001,1657.15 
HBEDI_PSY,HAB_P,ES21,2001,1023.05 
HBEDI_PSY,HAB_P,ES22,2001,1422.46 
HBEDI_PSY,HAB_P,ES23,2001,1342.97 
HBEDI_PSY,HAB_P,ES24,2001,1213.24 
HBEDI_PSY,HAB_P,ES30,2001,2048.62 
HBEDI_PSY,HAB_P,ES41,2001,1000.86 
HBEDI_PSY,HAB_P,ES42,2001,2858.11 
HBEDI_PSY,HAB_P,ES43,2001,1163.08 
HBEDI_PSY,HAB_P,ES51,2001,1269.28 
HBEDI_PSY,HAB_P,ES52,2001,5134.07 
HBEDI_PSY,HAB_P,ES53,2001,2193.14 
HBEDI_PSY,HAB_P,ES61,2001,4583.94 
HBEDI_PSY,HAB_P,ES62,2001,6753.48 
HBEDI_PSY,HAB_P,ES63,2001,5918.79 
HBEDI_PSY,HAB_P,ES64,2001,7312.33 
HBEDI_PSY,HAB_P,ES70,2001,2688.26 
HBEDI_PSY,HAB_P,EU27_2020,2001,
HBEDI_PSY,HAB_P,EU28,2001,
HBEDI_PSY,HAB_P,FI,2001,990.46 
HBEDI_PSY,HAB_P,FI19,2001,958.87 
HBEDI_PSY,HAB_P,FI1B,2001,1057.63 
HBEDI_PSY,HAB_P,FI1C,2001,1062.21 
HBEDI_PSY,HAB_P,FI1D,2001,895.80 
HBEDI_PSY,HAB_P,FI20,2001,2353.82 
HBEDI_PSY,HAB_P,FR,2001,988.29 
HBEDI_PSY,HAB_P,FR10,2001,1343.97 
HBEDI_PSY,HAB_P,FR21,2001,1303.94 
HBEDI_PSY,HAB_P,FR22,2001,865.65 
HBEDI_PSY,HAB_P,FR23,2001,1484.47 
HBEDI_PSY,HAB_P,FR24,2001,1009.98 
HBEDI_PSY,HAB_P,FR25,2001,1038.42 
HBEDI_PSY,HAB_P,FR26,2001,863.34 
HBEDI_PSY,HAB_P,FR30,2001,1145.13 
HBEDI_PSY,HAB_P,FR41,2001,922.09 
HBEDI_PSY,HAB_P,FR42,2001,1170.03 
HBEDI_PSY,HAB_P,FR43,2001,819.95 
HBEDI_PSY,HAB_P,FR51,2001,1091.38 
HBEDI_PSY,HAB_P,FR52,2001,661.48 
HBEDI_PSY,HAB_P,FR53,2001,1055.88 
HBEDI_PSY,HAB_P,FR61,2001,737.68 
HBEDI_PSY,HAB_P,FR62,2001,780.04 
HBEDI_PSY,HAB_P,FR63,2001,755.80 
HBEDI_PSY,HAB_P,FR71,2001,1022.51 
HBEDI_PSY,HAB_P,FR72,2001,704.37 
HBEDI_PSY,HAB_P,FR81,2001,786.46 
HBEDI_PSY,HAB_P,FR82,2001,867.92 
HBEDI_PSY,HAB_P,FR83,2001,767.47 
HBEDI_PSY,HAB_P,FR91,2001,1250.82 
HBEDI_PSY,HAB_P,FR92,2001,1551.69 
HBEDI_PSY,HAB_P,FR93,2001,2055.07 
HBEDI_PSY,HAB_P,FR94,2001,2199.43 
HBEDI_PSY,HAB_P,FRA1,2001,
HBEDI_PSY,HAB_P,FRA2,2001,1551.69 
HBEDI_PSY,HAB_P,FRA3,2001,2055.07 
HBEDI_PSY,HAB_P,FRA4,2001,2199.43 
HBEDI_PSY,HAB_P,FX,2001,976.38 
HBEDI_PSY,HAB_P,HR,2001,943.29 
HBEDI_PSY,HAB_P,HR03,2001,1004.07 
HBEDI_PSY,HAB_P,HR04,2001,917.39 
HBEDI_PSY,HAB_P,HU,2001,1013.59 
HBEDI_PSY,HAB_P,HU10,2001,803.09 
HBEDI_PSY,HAB_P,HU21,2001,961.95 
HBEDI_PSY,HAB_P,HU22,2001,972.29 
HBEDI_PSY,HAB_P,HU23,2001,1354.51 
HBEDI_PSY,HAB_P,HU31,2001,1210.12 
HBEDI_PSY,HAB_P,HU32,2001,1154.88 
HBEDI_PSY,HAB_P,HU33,2001,1177.75 
HBEDI_PSY,HAB_P,IE,2001,781.53 
HBEDI_PSY,HAB_P,IE01,2001,
HBEDI_PSY,HAB_P,IE02,2001,
HBEDI_PSY,HAB_P,IS,2001,
HBEDI_PSY,HAB_P,IS00,2001,
HBEDI_PSY,HAB_P,IT,2001,6939.60 
HBEDI_PSY,HAB_P,ITC1,2001,3954.74 
HBEDI_PSY,HAB_P,ITC2,2001,7954.20 
HBEDI_PSY,HAB_P,ITC3,2001,5809.57 
HBEDI_PSY,HAB_P,ITC4,2001,6996.55 
HBEDI_PSY,HAB_P,ITF1,2001,12873.93 
HBEDI_PSY,HAB_P,ITF2,2001,8911.26 
HBEDI_PSY,HAB_P,ITF3,2001,14259.30 
HBEDI_PSY,HAB_P,ITF4,2001,22988.93 
HBEDI_PSY,HAB_P,ITF5,2001,14591.77 
HBEDI_PSY,HAB_P,ITF6,2001,10824.63 
HBEDI_PSY,HAB_P,ITG1,2001,8287.33 
HBEDI_PSY,HAB_P,ITG2,2001,13951.64 
HBEDI_PSY,HAB_P,ITH1,2001,7829.90 
HBEDI_PSY,HAB_P,ITH2,2001,1933.13 
HBEDI_PSY,HAB_P,ITH3,2001,5985.16 
HBEDI_PSY,HAB_P,ITH4,2001,13137.08 
HBEDI_PSY,HAB_P,ITH5,2001,5795.49 
HBEDI_PSY,HAB_P,ITI1,2001,7121.54 
HBEDI_PSY,HAB_P,ITI2,2001,27504.85 
HBEDI_PSY,HAB_P,ITI3,2001,8286.25 
HBEDI_PSY,HAB_P,ITI4,2001,3705.15 
HBEDI_PSY,HAB_P,LT,2001,814.36 
HBEDI_PSY,HAB_P,LT00,2001,814.36 
HBEDI_PSY,HAB_P,LU,2001,
HBEDI_PSY,HAB_P,LU00,2001,
HBEDI_PSY,HAB_P,LV,2001,582.40 
HBEDI_PSY,HAB_P,LV00,2001,582.40 
HBEDI_PSY,HAB_P,ME,2001,1627.95 
HBEDI_PSY,HAB_P,ME00,2001,1627.95 
HBEDI_PSY,HAB_P,MK,2001,1468.17 
HBEDI_PSY,HAB_P,MK00,2001,1468.17 
HBEDI_PSY,HAB_P,MT,2001,698.10 
HBEDI_PSY,HAB_P,MT00,2001,698.10 
HBEDI_PSY,HAB_P,NL,2001,649.62 b
HBEDI_PSY,HAB_P,NL11,2001,1960.29 e
HBEDI_PSY,HAB_P,NL12,2001,855.89 e
HBEDI_PSY,HAB_P,NL13,2001,239.52 e
HBEDI_PSY,HAB_P,NL21,2001,807.52 e
HBEDI_PSY,HAB_P,NL22,2001,553.21 e
HBEDI_PSY,HAB_P,NL23,2001,16766.43 e
HBEDI_PSY,HAB_P,NL31,2001,444.47 e
HBEDI_PSY,HAB_P,NL32,2001,863.40 e
HBEDI_PSY,HAB_P,NL33,2001,656.86 e
HBEDI_PSY,HAB_P,NL34,2001,964.30 e
HBEDI_PSY,HAB_P,NL41,2001,640.62 e
HBEDI_PSY,HAB_P,NL42,2001,571.49 e
HBEDI_PSY,HAB_P,NO,2001,1375.30 
HBEDI_PSY,HAB_P,NO01,2001,
HBEDI_PSY,HAB_P,NO02,2001,
HBEDI_PSY,HAB_P,NO03,2001,
HBEDI_PSY,HAB_P,NO04,2001,
HBEDI_PSY,HAB_P,NO05,2001,
HBEDI_PSY,HAB_P,NO06,2001,
HBEDI_PSY,HAB_P,NO07,2001,
HBEDI_PSY,HAB_P,PL,2001,
HBEDI_PSY,HAB_P,PL11,2001,
HBEDI_PSY,HAB_P,PL12,2001,
HBEDI_PSY,HAB_P,PL21,2001,
HBEDI_PSY,HAB_P,PL22,2001,
HBEDI_PSY,HAB_P,PL31,2001,
HBEDI_PSY,HAB_P,PL32,2001,
HBEDI_PSY,HAB_P,PL33,2001,
HBEDI_PSY,HAB_P,PL34,2001,
HBEDI_PSY,HAB_P,PL41,2001,
HBEDI_PSY,HAB_P,PL42,2001,
HBEDI_PSY,HAB_P,PL43,2001,
HBEDI_PSY,HAB_P,PL51,2001,
HBEDI_PSY,HAB_P,PL52,2001,
HBEDI_PSY,HAB_P,PL61,2001,
HBEDI_PSY,HAB_P,PL62,2001,
HBEDI_PSY,HAB_P,PL63,2001,
HBEDI_PSY,HAB_P,PT,2001,1339.37 
HBEDI_PSY,HAB_P,PT11,2001,1943.12 
HBEDI_PSY,HAB_P,PT15,2001,532.94 
HBEDI_PSY,HAB_P,PT16,2001,1559.20 
HBEDI_PSY,HAB_P,PT17,2001,1069.51 
HBEDI_PSY,HAB_P,PT18,2001,3289.09 
HBEDI_PSY,HAB_P,PT20,2001,281.36 
HBEDI_PSY,HAB_P,PT30,2001,
HBEDI_PSY,HAB_P,RO,2001,1207.95 
HBEDI_PSY,HAB_P,RO11,2001,1009.91 
HBEDI_PSY,HAB_P,RO12,2001,836.35 
HBEDI_PSY,HAB_P,RO21,2001,1199.36 
HBEDI_PSY,HAB_P,RO22,2001,1629.32 
HBEDI_PSY,HAB_P,RO31,2001,1850.61 
HBEDI_PSY,HAB_P,RO32,2001,1288.56 
HBEDI_PSY,HAB_P,RO41,2001,1471.69 
HBEDI_PSY,HAB_P,RO42,2001,870.17 
HBEDI_PSY,HAB_P,RS,2001,
HBEDI_PSY,HAB_P,SE,2001,1704.86 b
HBEDI_PSY,HAB_P,SE11,2001,1913.32 b
HBEDI_PSY,HAB_P,SE12,2001,1631.76 b
HBEDI_PSY,HAB_P,SE21,2001,1456.75 b
HBEDI_PSY,HAB_P,SE22,2001,1525.80 b
HBEDI_PSY,HAB_P,SE23,2001,1702.09 b
HBEDI_PSY,HAB_P,SE31,2001,2041.32 b
HBEDI_PSY,HAB_P,SE32,2001,1712.63 b
HBEDI_PSY,HAB_P,SE33,2001,1767.18 b
HBEDI_PSY,HAB_P,SI,2001,1331.59 
HBEDI_PSY,HAB_P,SI01,2001,2021.64 
HBEDI_PSY,HAB_P,SI02,2001,948.55 
HBEDI_PSY,HAB_P,SI03,2001,
HBEDI_PSY,HAB_P,SI04,2001,
HBEDI_PSY,HAB_P,SK,2001,1075.13 
HBEDI_PSY,HAB_P,SK01,2001,596.53 
HBEDI_PSY,HAB_P,SK02,2001,1440.36 
HBEDI_PSY,HAB_P,SK03,2001,1052.24 
HBEDI_PSY,HAB_P,SK04,2001,1100.53 
HBEDI_PSY,HAB_P,TR,2001,15043.01 
HBEDI_PSY,HAB_P,TR10,2001,
HBEDI_PSY,HAB_P,TR33,2001,
HBEDI_PSY,HAB_P,TR42,2001,
HBEDI_PSY,HAB_P,TR51,2001,
HBEDI_PSY,HAB_P,TR62,2001,
HBEDI_PSY,HAB_P,TR83,2001,
HBEDI_PSY,HAB_P,TR90,2001,
HBEDI_PSY,HAB_P,TRB1,2001,
HBEDI_PSY,HAB_P,UK,2001,1139.90 
HBEDT,HAB_P,AL,2001,
HBEDT,HAB_P,AL0,2001,
HBEDT,HAB_P,AT,2001,127.42 d
HBEDT,HAB_P,AT11,2001,169.83 d
HBEDT,HAB_P,AT12,2001,147.95 d
HBEDT,HAB_P,AT13,2001,114.82 d
HBEDT,HAB_P,AT21,2001,110.19 d
HBEDT,HAB_P,AT22,2001,113.32 d
HBEDT,HAB_P,AT31,2001,132.49 d
HBEDT,HAB_P,AT32,2001,108.87 d
HBEDT,HAB_P,AT33,2001,145.77 d
HBEDT,HAB_P,AT34,2001,161.69 d
HBEDT,HAB_P,BE,2001,151.04 
HBEDT,HAB_P,BE10,2001,108.43 
HBEDT,HAB_P,BE21,2001,150.16 
HBEDT,HAB_P,BE22,2001,176.26 
HBEDT,HAB_P,BE23,2001,145.20 
HBEDT,HAB_P,BE24,2001,198.25 
HBEDT,HAB_P,BE25,2001,137.04 
HBEDT,HAB_P,BE31,2001,265.67 
HBEDT,HAB_P,BE32,2001,144.18 
HBEDT,HAB_P,BE33,2001,152.57 
HBEDT,HAB_P,BE34,2001,207.29 
HBEDT,HAB_P,BE35,2001,164.02 
HBEDT,HAB_P,BG,2001,140.55 
HBEDT,HAB_P,BG31,2001,149.39 
HBEDT,HAB_P,BG32,2001,157.21 
HBEDT,HAB_P,BG33,2001,159.60 
HBEDT,HAB_P,BG34,2001,144.94 
HBEDT,HAB_P,BG41,2001,129.81 
HBEDT,HAB_P,BG42,2001,153.32 
HBEDT,HAB_P,CH,2001,165.66 
HBEDT,HAB_P,CH01,2001,157.23 
HBEDT,HAB_P,CH02,2001,186.19 
HBEDT,HAB_P,CH03,2001,138.26 
HBEDT,HAB_P,CH04,2001,160.26 
HBEDT,HAB_P,CH05,2001,156.65 
HBEDT,HAB_P,CH06,2001,258.55 
HBEDT,HAB_P,CH07,2001,138.51 
HBEDT,HAB_P,CY,2001,
HBEDT,HAB_P,CY00,2001,
HBEDT,HAB_P,CZ,2001,128.75 
HBEDT,HAB_P,CZ01,2001,
HBEDT,HAB_P,CZ02,2001,
HBEDT,HAB_P,CZ03,2001,
HBEDT,HAB_P,CZ04,2001,
HBEDT,HAB_P,CZ05,2001,
HBEDT,HAB_P,CZ06,2001,
HBEDT,HAB_P,CZ07,2001,
HBEDT,HAB_P,CZ08,2001,
HBEDT,HAB_P,DE,2001,110.99 
HBEDT,HAB_P,DE1,2001,109.03 
HBEDT,HAB_P,DE2,2001,103.03 
HBEDT,HAB_P,DE3,2001,147.66 
HBEDT,HAB_P,DE4,2001,119.17 
HBEDT,HAB_P,DE5,2001,107.31 
HBEDT,HAB_P,DE6,2001,135.16 
HBEDT,HAB_P,DE7,2001,103.81 
HBEDT,HAB_P,DE8,2001,80.45 
HBEDT,HAB_P,DE9,2001,117.88 
HBEDT,HAB_P,DEA,2001,115.51 
HBEDT,HAB_P,DEB,2001,114.79 
HBEDT,HAB_P,DEC,2001,97.87 
HBEDT,HAB_P,DED,2001,114.27 
HBEDT,HAB_P,DEE,2001,120.06 
HBEDT,HAB_P,DEF,2001,99.53 
HBEDT,HAB_P,DEG,2001,101.28 
HBEDT,HAB_P,DK,2001,340.95 
HBEDT,HAB_P,DK01,2001,
HBEDT,HAB_P,DK02,2001,
HBEDT,HAB_P,DK03,2001,
HBEDT,HAB_P,DK04,2001,
HBEDT,HAB_P,DK05,2001,
HBEDT,HAB_P,EE,2001,151.54 
HBEDT,HAB_P,EE00,2001,151.54 
HBEDT,HAB_P,EL,2001,207.78 
HBEDT,HAB_P,EL11,2001,309.93 
HBEDT,HAB_P,EL12,2001,187.65 
HBEDT,HAB_P,EL13,2001,260.58 
HBEDT,HAB_P,EL14,2001,246.26 
HBEDT,HAB_P,EL21,2001,222.49 
HBEDT,HAB_P,EL22,2001,218.30 
HBEDT,HAB_P,EL23,2001,320.14 
HBEDT,HAB_P,EL24,2001,547.74 
HBEDT,HAB_P,EL25,2001,356.42 
HBEDT,HAB_P,EL30,2001,164.38 
HBEDT,HAB_P,EL41,2001,315.41 
HBEDT,HAB_P,EL42,2001,223.96 
HBEDT,HAB_P,EL43,2001,195.64 
HBEDT,HAB_P,EL51,2001,299.74 
HBEDT,HAB_P,EL52,2001,184.40 
HBEDT,HAB_P,EL53,2001,253.90 
HBEDT,HAB_P,EL54,2001,225.27 
HBEDT,HAB_P,EL61,2001,247.14 
HBEDT,HAB_P,EL62,2001,213.52 
HBEDT,HAB_P,EL63,2001,312.71 
HBEDT,HAB_P,EL64,2001,548.05 
HBEDT,HAB_P,EL65,2001,351.99 
HBEDT,HAB_P,ES,2001,279.09 
HBEDT,HAB_P,ES11,2001,274.27 
HBEDT,HAB_P,ES12,2001,277.47 
HBEDT,HAB_P,ES13,2001,257.58 
HBEDT,HAB_P,ES21,2001,256.80 
HBEDT,HAB_P,ES22,2001,241.20 
HBEDT,HAB_P,ES23,2001,313.31 
HBEDT,HAB_P,ES24,2001,239.90 
HBEDT,HAB_P,ES30,2001,298.14 
HBEDT,HAB_P,ES41,2001,229.14 
HBEDT,HAB_P,ES42,2001,358.28 
HBEDT,HAB_P,ES43,2001,277.43 
HBEDT,HAB_P,ES51,2001,219.86 
HBEDT,HAB_P,ES52,2001,372.63 
HBEDT,HAB_P,ES53,2001,246.70 
HBEDT,HAB_P,ES61,2001,347.63 
HBEDT,HAB_P,ES62,2001,305.88 
HBEDT,HAB_P,ES63,2001,312.89 
HBEDT,HAB_P,ES64,2001,337.49 
HBEDT,HAB_P,ES70,2001,219.49 
HBEDT,HAB_P,EU27_2020,2001,
HBEDT,HAB_P,EU28,2001,
HBEDT,HAB_P,FI,2001,134.01 
HBEDT,HAB_P,FI19,2001,133.91 
HBEDT,HAB_P,FI1B,2001,155.95 
HBEDT,HAB_P,FI1C,2001,130.20 
HBEDT,HAB_P,FI1D,2001,119.03 
HBEDT,HAB_P,FI20,2001,142.26 
HBEDT,HAB_P,FR,2001,127.76 
HBEDT,HAB_P,FR10,2001,147.02 
HBEDT,HAB_P,FR21,2001,134.34 
HBEDT,HAB_P,FR22,2001,132.29 
HBEDT,HAB_P,FR23,2001,149.54 
HBEDT,HAB_P,FR24,2001,126.46 
HBEDT,HAB_P,FR25,2001,124.49 
HBEDT,HAB_P,FR26,2001,112.12 
HBEDT,HAB_P,FR30,2001,144.71 
HBEDT,HAB_P,FR41,2001,118.79 
HBEDT,HAB_P,FR42,2001,110.23 
HBEDT,HAB_P,FR43,2001,119.24 
HBEDT,HAB_P,FR51,2001,133.05 
HBEDT,HAB_P,FR52,2001,109.15 
HBEDT,HAB_P,FR53,2001,141.15 
HBEDT,HAB_P,FR61,2001,121.90 
HBEDT,HAB_P,FR62,2001,123.60 
HBEDT,HAB_P,FR63,2001,89.11 
HBEDT,HAB_P,FR71,2001,119.92 
HBEDT,HAB_P,FR72,2001,104.97 
HBEDT,HAB_P,FR81,2001,115.48 
HBEDT,HAB_P,FR82,2001,118.30 
HBEDT,HAB_P,FR83,2001,109.20 
HBEDT,HAB_P,FR91,2001,154.17 
HBEDT,HAB_P,FR92,2001,149.95 
HBEDT,HAB_P,FR93,2001,228.95 
HBEDT,HAB_P,FR94,2001,271.07 
HBEDT,HAB_P,FRA1,2001,
HBEDT,HAB_P,FRA2,2001,149.95 
HBEDT,HAB_P,FRA3,2001,228.95 
HBEDT,HAB_P,FRA4,2001,271.07 
HBEDT,HAB_P,FRA5,2001,
HBEDT,HAB_P,FRB0,2001,126.46 
HBEDT,HAB_P,FRC1,2001,112.12 
HBEDT,HAB_P,FRC2,2001,119.24 
HBEDT,HAB_P,FRD1,2001,124.49 
HBEDT,HAB_P,FRD2,2001,149.54 
HBEDT,HAB_P,FRE1,2001,144.71 
HBEDT,HAB_P,FRE2,2001,132.29 
HBEDT,HAB_P,FRF1,2001,110.23 
HBEDT,HAB_P,FRF2,2001,134.34 
HBEDT,HAB_P,FRF3,2001,118.79 
HBEDT,HAB_P,FRG0,2001,133.05 
HBEDT,HAB_P,FRH0,2001,109.15 
HBEDT,HAB_P,FRI1,2001,121.90 
HBEDT,HAB_P,FRI2,2001,89.11 
HBEDT,HAB_P,FRI3,2001,141.15 
HBEDT,HAB_P,FRJ1,2001,115.48 
HBEDT,HAB_P,FRJ2,2001,123.60 
HBEDT,HAB_P,FRK1,2001,104.97 
HBEDT,HAB_P,FRK2,2001,119.92 
HBEDT,HAB_P,FRL0,2001,118.30 
HBEDT,HAB_P,FRM0,2001,109.20 
HBEDT,HAB_P,FRY1,2001,
HBEDT,HAB_P,FRY2,2001,149.95 
HBEDT,HAB_P,FRY3,2001,228.95 
HBEDT,HAB_P,FRY4,2001,271.07 
HBEDT,HAB_P,FRY5,2001,
HBEDT,HAB_P,FX,2001,126.50 
HBEDT,HAB_P,HR,2001,161.56 
HBEDT,HAB_P,HR03,2001,172.19 
HBEDT,HAB_P,HR04,2001,157.04 
HBEDT,HAB_P,HU,2001,126.29 
HBEDT,HAB_P,HU10,2001,104.47 
HBEDT,HAB_P,HU11,2001,
HBEDT,HAB_P,HU12,2001,
HBEDT,HAB_P,HU21,2001,144.79 
HBEDT,HAB_P,HU22,2001,127.09 
HBEDT,HAB_P,HU23,2001,136.45 
HBEDT,HAB_P,HU31,2001,139.87 
HBEDT,HAB_P,HU32,2001,135.16 
HBEDT,HAB_P,HU33,2001,140.46 
HBEDT,HAB_P,IE,2001,170.63 
HBEDT,HAB_P,IE01,2001,
HBEDT,HAB_P,IE02,2001,
HBEDT,HAB_P,IE04,2001,
HBEDT,HAB_P,IE05,2001,
HBEDT,HAB_P,IE06,2001,
HBEDT,HAB_P,IS,2001,
HBEDT,HAB_P,IS00,2001,
HBEDT,HAB_P,IT,2001,216.75 
HBEDT,HAB_P,ITC1,2001,204.56 
HBEDT,HAB_P,ITC2,2001,261.08 
HBEDT,HAB_P,ITC3,2001,194.23 
HBEDT,HAB_P,ITC4,2001,207.68 
HBEDT,HAB_P,ITF1,2001,240.68 
HBEDT,HAB_P,ITF2,2001,214.73 
HBEDT,HAB_P,ITF3,2001,279.14 
HBEDT,HAB_P,ITF4,2001,234.69 
HBEDT,HAB_P,ITF5,2001,244.49 
HBEDT,HAB_P,ITF6,2001,197.95 
HBEDT,HAB_P,ITG1,2001,260.72 
HBEDT,HAB_P,ITG2,2001,216.52 
HBEDT,HAB_P,ITH1,2001,182.59 
HBEDT,HAB_P,ITH2,2001,189.24 
HBEDT,HAB_P,ITH3,2001,215.44 
HBEDT,HAB_P,ITH4,2001,200.36 
HBEDT,HAB_P,ITH5,2001,206.96 
HBEDT,HAB_P,ITI1,2001,226.54 
HBEDT,HAB_P,ITI2,2001,263.88 
HBEDT,HAB_P,ITI3,2001,210.25 
HBEDT,HAB_P,ITI4,2001,170.27 
HBEDT,HAB_P,LI,2001,353.13 
HBEDT,HAB_P,LI00,2001,353.13 
HBEDT,HAB_P,LT,2001,120.00 
HBEDT,HAB_P,LT00,2001,120.00 
HBEDT,HAB_P,LT01,2001,94.03 
HBEDT,HAB_P,LT02,2001,131.77 
HBEDT,HAB_P,LU,2001,
HBEDT,HAB_P,LU00,2001,
HBEDT,HAB_P,LV,2001,120.79 
HBEDT,HAB_P,LV00,2001,120.79 
HBEDT,HAB_P,ME,2001,230.53 
HBEDT,HAB_P,ME00,2001,230.53 
HBEDT,HAB_P,MK,2001,202.58 
HBEDT,HAB_P,MK00,2001,202.58 
HBEDT,HAB_P,MT,2001,132.15 b
HBEDT,HAB_P,MT00,2001,132.15 b
HBEDT,HAB_P,NL,2001,215.02 e
HBEDT,HAB_P,NL11,2001,209.00 e
HBEDT,HAB_P,NL12,2001,259.57 e
HBEDT,HAB_P,NL13,2001,154.26 e
